JPW0028530.json	ナニワ金融道	青木雄二	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9825/9784594609825.jpg?_ex=200x200
JPW0028790.json	スカルマン（MEIMU版）	石ノ森章太郎	
JPW0028850.json	イナズマン	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1466/9784835451466.jpg?_ex=200x200
JPW0028870.json	怪人同盟	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2531/25317113.jpg?_ex=200x200
JPW0028880.json	仮面ライダー	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1725/9784063771725.jpg?_ex=200x200
JPW0029000.json	原始少年リュウ	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2531/25317413.jpg?_ex=200x200
JPW0029020.json	幻魔大戦	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2583/2100010282583.jpg?_ex=200x200
JPW0029040.json	佐武と市捕物控	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0918/09182695.jpg?_ex=200x200
JPW0029080.json	少年同盟	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2319/9784835452319.jpg?_ex=200x200
JPW0029100.json	スカルマン	石ノ森章太郎	
JPW0029330.json	変身忍者 嵐	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2531/25317115.jpg?_ex=200x200
JPW0029470.json	龍神沼	石ノ森章太郎	
JPW0029480.json	リュウの道	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0963/9784253170963.jpg?_ex=200x200
JPW0029490.json	ロボット刑事	石ノ森章太郎	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4601/9784122024601.jpg?_ex=200x200
JPW0029540.json	ラブひな	赤松健	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9905/9784063849905.jpg?_ex=200x200
JPW0029560.json	魔法先生ネギま!	赤松健	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6706/9784063846706.jpg?_ex=200x200
JPW0029740.json	おそ松くん	赤塚不二夫	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8124/81242351.jpg?_ex=200x200
JPW0030120.json	もーれつア太郎	赤塚不二夫	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6196/9784812436196.jpg?_ex=200x200
JPW0031430.json	赤いペガサス	村上もとか	
JPW0031460.json	岳人列伝	村上もとか	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0108/9784091960108.jpg?_ex=200x200
JPW0032180.json	スカッとスッキリ	大友克洋	
JPW0032240.json	酒井さんちのユキエちゃん	大友克洋	
JPW0032250.json	犯す	大友克洋	
JPW0032260.json	ハイウェイスター	大友克洋	
JPW0032280.json	School-boy on good time	大友克洋	
JPW0032290.json	夢の蒼穹	大友克洋	
JPW0032300.json	宇宙パトロール・シゲマ	大友克洋	
JPW0032310.json	ROUND ABOUT MIDNIGHT	大友克洋	
JPW0032320.json	NOTHING WILL BE AS IT WAS	大友克洋	
JPW0032330.json	WISKY-GO-GO	大友克洋	
JPW0032340.json	星霜	大友克洋	
JPW0032350.json	雀が中	大友克洋	
JPW0032360.json	天網恢恢疎にして漏らさず	大友克洋	
JPW0032370.json	さよならにっぽん	大友克洋	
JPW0032410.json	さよならのおみやげ	大友克洋	
JPW0032440.json	つやのあとさき	大友克洋	
JPW0032480.json	大麻境	大友克洋	
